credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec
1,debt_consolidation,0.1459,193.01,9.574983486,6.33,687,1530,1578,68.6,0,0,0
1,debt_consolidation,0.0988,450.95,10.81977828,6.1,742,3360,7315,27.4,1,0,0
1,credit_card,0.1311,728.89,12.20607265,7.98,712,6330.041667,34804,79.6,0,0,0
1,all_other,0.1348,169.63,11.00209984,6.52,682,1680.041667,14281,65.2,0,0,0
1,educational,0.0988,386.53,10.59663473,5.16,757,4505.041667,1117,2.6,3,0,0
1,debt_consolidation,0.0988,467.06,10.49127422,24.4,742,3120.041667,9752,55.7,0,0,0
1,debt_consolidation,0.1311,371.2,11.55214618,11.88,687,3630,9637,46.7,0,0,0
1,small_business,0.1099,818.38,10.79957558,17.88,737,7680,5947,14,1,0,0
1,debt_consolidation,0.1533,435.36,11.22524339,0.64,677,3810.041667,1161,23.7,0,0,0
1,all_other,0.1025,647.7,11.08214255,13.22,757,2700.041667,4137,24.6,0,0,0
1,all_other,0.1136,263.29,11.9871063,5.27,707,7200.041667,7351,94.2,1,0,0
1,debt_consolidation,0.1273,402.8,11.47210347,2.51,697,3392,10051,41,1,0,0
1,all_other,0.1062,97.68,10.3859137,0.37,807,11730,55,0.2,6,0,0
1,all_other,0.0788,337.83,10.86475165,3.76,742,4980.041667,2642,64.4,0,0,0
1,debt_consolidation,0.0988,483.16,12.4292162,4.95,757,4638.041667,13020,25.4,1,0,0
1,debt_consolidation,0.1273,251.75,10.71441777,17.28,692,2400.041667,6292,71.5,0,0,0
1,major_purchase,0.1099,163.68,11.13675106,12.27,722,2160,5502,36.7,1,0,0
1,debt_consolidation,0.0751,373.32,11.09741002,4.33,782,12360,6449,12.5,2,0,0
1,credit_card,0.1136,691.14,11.28978191,23.1,722,5310.041667,34377,58.5,0,0,0
1,all_other,0.1136,279.75,10.69194491,17.13,697,2280,12430,46.6,1,0,0
1,major_purchase,0.1496,242.53,10.83958091,8.59,672,1650.041667,6907,92.1,0,2,0
1,debt_consolidation,0.1311,80.99,10.08580911,18.2,697,3630,1060,42.4,3,0,0
1,debt_consolidation,0.1273,738.46,10.51867319,12.16,722,4740,13871,70.1,0,0,0
1,debt_consolidation,0.1273,503.5,11.46163217,21.68,702,4560.041667,44135,54.2,0,0,0
1,debt_consolidation,0.1422,342.85,10.71441777,12.48,682,7050.041667,4719,77.4,1,0,0
1,all_other,0.0988,289.9,10.62132735,10.6,732,7740,11250,17.9,2,1,0
1,debt_consolidation,0.1273,167.84,10.75790288,2.04,687,3930.041667,1319,44,1,1,0
1,debt_consolidation,0.1099,327.36,11.47210347,16.1,712,4320.041667,2595,32,0,0,0
1,all_other,0.1311,202.47,9.862665558,2.63,692,1590.041667,1586,61,1,0,0
1,debt_consolidation,0.1273,805.59,12.07254125,10.65,717,3840.041667,31973,74.4,0,0,0
1,all_other,0.1496,866.16,11.41861479,3.98,707,4021,12797,30.2,3,0,0
1,small_business,0.1136,822.78,11.69524702,3.6,727,9150,9466,27.4,1,0,0
1,credit_card,0.1025,421.01,10.81977828,13.66,752,5490,25444,42.4,1,0,0
1,debt_consolidation,0.1099,491.03,10.59232546,15.97,722,4440,15142,62.6,0,0,0
1,all_other,0.1136,493.67,11.49406879,24.24,707,8824,29618,78.1,0,0,0
1,all_other,0.0751,311.1,10.30895266,5.4,752,2610,5270,24.3,0,0,0
1,all_other,0.1136,658.23,12.03171926,5.39,712,5555,20894,51.5,0,0,1
1,debt_consolidation,0.1273,302.1,10.16585182,17.12,692,6962,14152,71.7,0,0,0
1,educational,0.1273,813.99,11.13276254,21.13,717,4260.041667,32628,61.8,2,0,0
1,debt_consolidation,0.1099,555.68,11.00209984,17.52,727,3900.041667,21070,32.4,0,0,0
1,debt_consolidation,0.1273,537.06,11.27720313,24.67,712,4380,46373,76.8,0,0,0
1,debt_consolidation,0.1025,323.85,10.46310334,11.59,717,3691,778,43.2,1,0,0
1,credit_card,0.0988,450.95,10.51867319,20.04,737,3871.041667,15460,60.6,0,0,0
1,debt_consolidation,0.0788,469.21,11.82217332,8.75,782,9240.041667,16224,38.3,1,0,0
1,debt_consolidation,0.0788,406.65,11.16194854,19.72,762,4113,9368,30.2,3,0,0
1,debt_consolidation,0.1533,557.26,11.46163217,15.92,672,2910,17830,78.9,0,0,0
1,debt_consolidation,0.1273,335.67,11.26446411,16.15,697,2400.041667,3466,25.1,3,0,0
1,debt_consolidation,0.1941,471.89,10.858999,11.15,672,5550,8340,24.2,2,0,0
1,debt_consolidation,0.0676,129.24,10.59663473,19.83,777,11370,12308,22.8,0,0,0
1,major_purchase,0.0714,129.95,11.05089001,8.57,752,5766.041667,2483,27.6,3,0,0
1,all_other,0.1496,138.59,10.71441777,1.79,682,1230.041667,1298,81.1,0,0,0
1,credit_card,0.0788,375.37,10.66895539,13.87,752,3901.041667,18183,33.2,1,0,0
1,small_business,0.0788,500.49,11.2708539,14.97,782,8850,13925,15.7,0,0,0
1,all_other,0.0988,257.69,11.58988651,1.44,757,3509.041667,4165,61.2,2,0,0
1,home_improvement,0.1099,39.29,10.16585182,10.71,687,3210.041667,8797,41.9,1,0,0
1,all_other,0.157,175.06,9.998797732,10.36,662,1830,2176,53.1,1,0,0
1,credit_card,0.1348,695.45,11.5242412,18.91,702,5010.041667,19427,51.1,2,0,0
1,debt_consolidation,0.1348,339.25,11.91839057,12.49,737,6570,39636,99,0,0,0
1,all_other,0.0714,154.7,11.15910359,6.31,747,4260.041667,5413,20,1,0,0
1,debt_consolidation,0.1459,413.58,11.79810441,12.48,692,6630,18159,96.6,3,0,0
1,all_other,0.1348,196.76,10.59663473,14.58,682,3240.041667,4112,45.2,0,0,0
1,all_other,0.1496,221.74,11.1844214,15.45,662,2614,9317,61.7,2,0,0
1,credit_card,0.1385,491.1,11.51292546,12.7,687,2520,36174,78,0,0,0
1,debt_consolidation,0.1496,69.3,10.68464561,15.27,667,3720,5472,97.7,0,0,1
1,small_business,0.1025,242.89,11.01862914,3.52,752,3060.041667,639,2.7,3,0,0
1,debt_consolidation,0.0714,154.7,11.28978191,6.57,752,6000.041667,8754,17.3,3,0,0
1,educational,0.0676,107.7,10.858999,14.54,777,3390,1498,2.7,2,0,0
1,all_other,0.0639,107.11,11.22390917,14.18,782,7171.041667,5256,15.6,2,0,0
1,credit_card,0.0988,322.11,11.51292546,9.55,727,3000,18096,68.3,0,0,0
1,all_other,0.1385,40.93,11.00209984,3.08,707,1170,2823,65.7,3,0,0
1,all_other,0.1062,260.48,10.84848235,15,712,2550,5553,32.1,2,0,0
1,small_business,0.0788,469.21,11.41861479,9.61,792,5700.041667,4176,8.8,0,0,0
1,debt_consolidation,0.0714,262.99,11.22364211,19.7,777,5280.041667,9411,20.3,0,0,0
1,credit_card,0.1062,683.76,10.81977828,15.18,737,17616,31725,32.8,0,0,0
1,debt_consolidation,0.1273,234.97,11.07906088,23.96,697,13980,14441,87,0,0,0
1,debt_consolidation,0.1099,818.38,11.13225053,12.13,737,5400.041667,19596,43.8,0,0,0
1,debt_consolidation,0.1273,469.93,11.1983243,18.85,707,6120.041667,31992,75.5,0,0,0
1,major_purchase,0.1099,57.29,10.30895266,7.76,687,4650.041667,1967,18.2,0,1,0
1,home_improvement,0.0676,30.77,11.00209984,10.18,752,10020.04167,17028,11.7,1,0,0
1,credit_card,0.1311,47.25,10.30895266,9.8,697,1264.041667,1702,24.3,0,0,0
1,all_other,0.1025,242.89,11.30220443,7.36,797,12184.04167,1386,9,1,0,0
1,debt_consolidation,0.1459,689.3,11.58058411,16.63,687,4170.041667,9431,87.3,2,0,0
1,credit_card,0.1062,130.24,10.22194128,5.76,707,3630,4423,40.2,1,0,0
1,debt_consolidation,0.1607,299.15,10.36722157,23.07,672,1489,9640,87.6,0,0,0
1,debt_consolidation,0.1496,692.93,12.46843691,12.58,687,9660.041667,38910,93.3,2,0,0
1,credit_card,0.0639,45.91,11.2515607,2.38,772,3510.041667,3947,7.6,0,0,0
1,debt_consolidation,0.0988,322.11,11.54482134,14.44,727,5730.041667,18111,69.1,0,0,0
1,credit_card,0.1533,348.29,11.33413367,19.23,677,5910,18533,90.4,0,0,0
1,credit_card,0.0988,128.85,10.858999,2.47,717,2383.041667,3187,37.1,0,0,0
1,debt_consolidation,0.1311,212.6,12.04355372,24.52,687,3479.041667,11011,88.1,2,0,0
1,debt_consolidation,0.1533,452.77,10.7480872,8.87,677,2820.041667,13222,91.8,1,0,1
1,debt_consolidation,0.0788,437.93,10.75790288,4.98,747,2940,4482,19.4,0,0,0
1,debt_consolidation,0.1273,839.16,11.3736634,10.62,712,4230.041667,19002,53.1,0,0,0
1,small_business,0.1136,493.67,11.1844214,17.82,712,9120,21367,77.1,1,0,0
1,debt_consolidation,0.0788,375.37,11.56171563,4.97,792,6390.041667,0,0,0,0,0
1,all_other,0.157,280.09,10.30895266,9,672,1411.041667,7130,55.3,1,0,0
1,debt_consolidation,0.1273,134.27,10.9273763,14.78,677,3840.041667,14360,48.2,1,0,0
1,debt_consolidation,0.157,175.06,11.00209984,16.26,672,7920.041667,2276,73.4,0,0,0
1,debt_consolidation,0.0788,437.93,11.15625052,14.37,752,6270,8976,20.8,1,0,0
1,major_purchase,0.0988,154.61,10.858999,11.28,722,2670.041667,16062,57.4,1,0,0
1,all_other,0.1459,199.9,11.22524339,1.86,707,1230.041667,4372,48,0,0,0
1,major_purchase,0.0714,123.76,10.59663473,18.33,797,6210,982,1.8,0,0,0
1,debt_consolidation,0.1459,689.3,10.54534144,15.98,682,2370.041667,1446,13.5,1,1,0
1,debt_consolidation,0.1273,209.79,10.04324949,21.23,687,2760.041667,6867,41.6,0,0,0
1,all_other,0.1062,97.68,10.46310334,8.91,692,6090.041667,12509,37.1,2,1,0
1,small_business,0.1062,468.86,11.00209984,6.26,727,3180.041667,14373,88.2,0,0,0
1,all_other,0.0751,311.1,10.30895266,8.6,752,2522,6268,22,0,0,0
1,debt_consolidation,0.0988,483.16,11.41861479,15.93,762,5642.041667,8226,18.1,0,0,0
1,major_purchase,0.1422,137.14,12.4292162,14.91,677,5156,8847,36.9,1,0,0
1,credit_card,0.0751,155.55,11.04132055,12.75,737,5160,11757,42.6,0,0,0
1,debt_consolidation,0.0988,442.9,11.10043574,17.67,737,3095.041667,10033,21.7,1,0,0
1,all_other,0.1273,167.84,11.01862914,15.76,682,5340.041667,8076,79.2,1,0,0
1,credit_card,0.1025,97.16,11.00209984,15.64,702,2310.041667,14636,71.4,0,0,0
1,debt_consolidation,0.1136,246.84,11.03488966,14.83,707,3030,0,26.32,0,0,0
1,debt_consolidation,0.1099,491.03,11.1844214,10.75,722,7140.041667,2561,17.3,0,0,0
1,debt_consolidation,0.1025,809.62,11.91839057,7.66,787,6840.041667,8315,23.7,0,0,0
1,debt_consolidation,0.1311,54,10.63364146,18.99,672,7680,6281,62.8,3,0,0
1,credit_card,0.1025,404.81,10.50506754,18.38,732,3394,12849,45.6,0,0,0
1,all_other,0.1025,161.93,10.59763423,19.12,717,1649.041667,10625,65.6,0,0,0
1,debt_consolidation,0.1136,394.94,10.77895629,13.18,702,8910.041667,12844,54,1,0,1
1,credit_card,0.1311,472.43,10.59663473,11.31,697,5550,12942,67.1,0,0,0
1,credit_card,0.1025,576.45,11.03135115,17.15,762,10560,23065,51.1,4,0,0
1,debt_consolidation,0.0788,265.89,10.76848499,11.7,737,3390,9205,52,0,0,0
1,debt_consolidation,0.1273,537.06,11.21182037,4.41,712,3841.041667,12585,38.8,1,0,0
1,debt_consolidation,0.1459,861.63,11.48246626,18.15,707,6690.041667,22542,41.7,1,1,0
1,major_purchase,0.1311,464,10.16585182,14.4,747,4320.041667,16738,90.3,1,0,0
1,debt_consolidation,0.1273,570.63,11.09968017,22.75,707,3750,26146,76.2,0,0,0
1,debt_consolidation,0.0988,547.58,10.90888746,19.39,762,12752.04167,18667,20.3,1,0,0
1,small_business,0.183,907.6,12.7367009,11.99,752,5190,5011,5.5,7,0,0
1,all_other,0.1719,185.89,10.30895266,22.29,662,1554,1815,43.2,1,0,0
1,home_improvement,0.1062,651.2,11.77528973,15.98,787,12570.04167,4641,18.1,5,0,0
1,all_other,0.0751,435.54,11.23321156,3.68,772,5130,11723,32.1,0,0,0
1,debt_consolidation,0.1348,339.25,10.62861778,13.8,687,4080,14246,74.2,0,0,1
1,small_business,0.1348,169.63,10.71441777,14.19,677,3750,3379,31,2,0,0
1,all_other,0.1793,902.94,12.61153775,8.6,677,7170.041667,38436,73.2,0,1,0
1,home_improvement,0.1311,253.09,10.95430918,10.85,682,4021,4891,55,0,0,1
1,credit_card,0.1311,215.97,11.17745273,16.38,682,2134.041667,8220,71.5,0,0,0
1,debt_consolidation,0.1645,424.53,10.57385217,3.1,667,1140,4278,42.7,3,0,0
1,debt_consolidation,0.1756,503.05,11.54790643,15.02,672,7320,15899,16.6,3,0,0
1,educational,0.1062,182.34,11.22524339,14.32,707,5910,15055,88,1,0,0
1,all_other,0.1311,141.73,9.61580548,3.44,702,6000.041667,654,72.7,0,0,1
1,credit_card,0.1348,441.02,10.59663473,24.66,687,5194,17325,70.1,0,0,0
1,credit_card,0.1459,112.02,10.23995979,24.6,662,5554,11683,60.2,1,0,0
1,all_other,0.0988,161.06,10.55581274,24.5,717,4500.041667,14438,62.2,0,0,0
1,home_improvement,0.1099,491.03,11.22524339,1.36,722,7530.041667,4402,9.3,1,1,0
1,debt_consolidation,0.0988,322.11,11.00209984,9.8,757,6120.041667,2255,45.1,1,0,0
1,all_other,0.1422,144,10.87804719,16.69,667,4710,5804,50.9,0,1,3
1,debt_consolidation,0.1645,566.04,11.26446411,14.74,667,2730.041667,3745,89.2,3,0,0
1,debt_consolidation,0.1062,455.84,10.69307155,22.39,722,5760.041667,17256,76,0,1,0
1,debt_consolidation,0.1459,482.51,11.19821472,12.13,697,4560.041667,5879,70.8,0,0,1
1,debt_consolidation,0.1025,242.89,10.82774645,14.83,717,4440,7396,37.9,0,0,0
1,debt_consolidation,0.1136,658.23,11.03165864,18.64,722,4290.041667,58930,63.4,1,0,0
1,educational,0.1496,176.7,10.08580911,22.8,682,5520,5327,95.1,3,0,0
1,all_other,0.1099,163.68,10.858999,6.55,692,3510.041667,958,12.1,1,0,1
1,all_other,0.0788,187.69,10.83958091,13.36,737,4890.041667,10685,89.8,1,0,0
1,educational,0.1062,73.26,10.87804719,13.86,722,9150,3860,91.9,2,0,0
1,all_other,0.1099,40.92,10.23995979,0.64,742,1230.041667,426,8.9,0,0,0
1,all_other,0.1311,506.18,11.69524702,16.69,692,4470,26519,61.4,1,1,0
1,all_other,0.1311,506.18,11.23848862,11.92,697,5430.041667,14383,44.9,0,0,0
1,all_other,0.0751,124.44,10.18111929,16.5,737,2763.041667,3053,13.5,0,0,0
1,debt_consolidation,0.0639,100.99,9.655026193,21.46,777,7712,3071,16.5,0,0,0
1,small_business,0.0751,334.43,10.57131693,12.86,762,6060.041667,6486,8.7,3,0,0
1,credit_card,0.1607,527.91,10.71441777,9.33,672,1770.041667,16375,66,0,0,0
1,debt_consolidation,0.1099,392.83,10.89766482,23.51,707,5160,22083,75.9,2,0,0
1,debt_consolidation,0.1136,329.12,10.93761465,9.73,727,5880,3010,73.4,1,0,0
1,all_other,0.1311,337.45,10.71441777,22.91,692,2910,3140,35.7,3,0,0
1,all_other,0.1273,503.5,10.62132735,11.41,742,1260.041667,2246,16.9,0,0,0
1,all_other,0.0751,155.55,10.75790288,12.77,747,3420.041667,7326,18.2,0,0,0
1,debt_consolidation,0.1422,291.42,10.91508846,20.75,672,5820,4377,71.8,0,1,0
1,small_business,0.1273,503.5,11.71177632,24.44,702,5880,52601,73.1,1,0,0
1,all_other,0.1062,260.48,10.37349118,11.29,722,1950.041667,1643,60.9,0,0,0
1,debt_consolidation,0.1136,256.71,10.858999,7.89,692,8010,15985,45.2,0,0,0
1,all_other,0.1348,40.71,8.9226583,21.44,702,1112,6235,52,1,0,0
1,debt_consolidation,0.1422,205.71,10.858999,15.65,677,4500.041667,13800,93.2,2,0,0
1,major_purchase,0.1062,716.32,12.24135291,5.34,747,10050.04167,47992,30.5,4,0,0
1,debt_consolidation,0.0988,322.11,11.15625052,6.24,727,3780.041667,12991,22.6,2,0,0
1,debt_consolidation,0.1385,545.67,11.65268741,14.01,687,7770,7915,38.4,2,0,0
1,debt_consolidation,0.0714,309.4,11.21182037,15.42,797,5580,13014,14.7,2,0,0
1,all_other,0.1273,50.35,10.20507253,17.8,692,1830,12614,85.2,0,0,0
1,debt_consolidation,0.1025,153.83,11.27973158,20.42,712,6990,61140,60.5,0,0,1
1,debt_consolidation,0.1136,236.96,10.77895629,7.15,727,5400.041667,9379,35.7,1,0,1
1,all_other,0.0988,222.26,10.76806385,16.81,727,4050,150,3.1,3,0,0
1,debt_consolidation,0.1348,474.94,10.63103616,20.06,692,2310.041667,13211,73.8,1,0,0
1,credit_card,0.1273,169.51,10.81977828,20.52,682,4051,22485,70,0,0,0
1,credit_card,0.1062,814,11.98042596,15.2,762,5820,50110,10.5,2,0,0
1,credit_card,0.0714,170.17,10.75790288,19.86,752,4110,10254,23.5,1,0,0
1,debt_consolidation,0.0788,350.34,11.03488966,22.49,737,6180,16472,47.9,0,0,0
1,home_improvement,0.1099,98.21,10.91326863,15.5,697,4470,2754,40.5,2,0,1
1,all_other,0.1099,49.11,11.3736634,20.43,687,12450,3438,51.3,3,0,0
1,home_improvement,0.0751,311.1,11.00209984,15.92,767,5580,5527,17.8,0,0,0
1,home_improvement,0.1025,161.93,10.81977828,19.23,712,4296.041667,36705,82.5,2,0,0
1,debt_consolidation,0.1136,493.67,11.4756285,22.16,707,5130,22434,57.4,1,0,0
1,debt_consolidation,0.1025,168.41,10.6454249,21.63,712,3420.041667,12970,66.2,2,0,0
1,all_other,0.1422,102.86,10.59663473,10.05,702,1230.041667,627,34.8,1,0,0
1,debt_consolidation,0.1422,317.13,9.862665558,10.81,697,2100.041667,0,0,3,0,0
1,credit_card,0.1385,218.27,10.69194491,20.54,672,3120.041667,26428,48.2,2,0,0
1,all_other,0.0751,171.11,10.45322615,20.39,742,7200.041667,14493,19.5,1,0,0
1,debt_consolidation,0.0676,147.7,9.552226498,6.05,772,3480.041667,2621,17,0,0,0
1,debt_consolidation,0.1025,453.39,11.15625052,16.42,732,5340.041667,16198,53.8,2,0,0
1,debt_consolidation,0.1062,325.6,11.11460974,6.13,722,4200.041667,10075,73,1,0,0
1,all_other,0.1348,339.25,10.30895266,17.04,682,2430.041667,10491,55.5,1,0,0
1,small_business,0.1311,269.96,10.46310334,1.65,742,2130.041667,1692,35.2,3,1,0
1,all_other,0.1062,130.24,9.392661929,14.1,702,8010,3361,21.1,1,0,0
1,debt_consolidation,0.0788,330.01,10.46310334,21.63,742,4650.041667,11071,37.4,0,0,0
1,debt_consolidation,0.1348,379.95,10.75234277,3.93,692,1470,6372,52.2,1,0,0
1,major_purchase,0.0714,247.52,10.81977828,22.13,772,5430.041667,13088,42.6,0,0,0
1,major_purchase,0.0988,161.06,10.83368119,22.91,717,3690,13232,63.9,1,0,0
1,all_other,0.1904,916.95,12.34583459,14.43,667,5970.041667,39476,78.3,0,0,0
1,home_improvement,0.0788,450.44,11.47435094,1.91,777,5820,3351,0.4,2,0,0
1,all_other,0.1025,194.31,10.81977828,20.66,707,1920,19882,51.2,2,0,0
1,debt_consolidation,0.1099,157.13,9.61580548,0,752,1680.041667,0,0,0,0,0
1,debt_consolidation,0.1461,206.86,10.30895266,16.2,682,1769.958333,16626,91.9,2,0,0
1,all_other,0.1496,277.16,11.04132055,4.5,712,1379.958333,5009,49.6,0,0,0
1,all_other,0.1322,165.63,10.49127422,19.53,692,1530.041667,5948,48.8,0,0,0
1,educational,0.1704,276.48,9.541081934,2.24,692,8010,984,98.4,0,2,0
1,small_business,0.1565,699.73,11.48452599,3.6,722,5657.958333,16930,22.6,0,0,0
1,major_purchase,0.1385,341.04,11.33828632,1.8,722,1140,3109,15.9,2,0,0
1,credit_card,0.1385,341.04,11.8493977,7.25,697,3690,47134,50.7,3,0,0
1,all_other,0.1218,59.94,9.798127037,6.33,717,1230.041667,1454,33.8,0,0,0
1,debt_consolidation,0.1095,255.17,10.40426284,20.29,742,9599.958333,11904,38.3,0,0,0
1,all_other,0.1287,134.54,10.16585182,23.22,677,2911,5610,80.1,3,0,0
1,all_other,0.16,70.32,10.08580911,2.55,667,3509.958333,0,63,0,0,0
1,debt_consolidation,0.1821,181.3,10.71441777,11.39,662,5400,0,25.8,3,2,0
1,debt_consolidation,0.1533,139.32,10.46310334,9.12,667,2820.041667,2653,49.1,1,0,0
1,educational,0.1025,32.39,9.259130536,21.37,702,5310.041667,5430,48.9,0,1,0
1,home_improvement,0.1189,663.28,11.01205017,2.89,742,3660,6863,46.7,4,0,0
1,small_business,0.1739,716.95,11.03488966,13.51,697,4350,7574,35.6,3,1,0
1,all_other,0.1114,393.65,11.22524339,7.82,737,3179.958333,10320,8.9,1,0,0
1,home_improvement,0.1379,851.89,11.23848862,4.45,717,5249.958333,165,2.5,2,0,0
1,major_purchase,0.1287,840.83,11.45952469,0.13,757,2190,14,0.2,2,0,0
0,debt_consolidation,0.1608,35.2,10.30895266,23.84,642,2490,10125,90.4,1,0,0
0,debt_consolidation,0.1608,246.38,12.1521443,22.47,647,7212,150971,92.3,4,0,0
0,debt_consolidation,0.16,787.53,11.26446411,19.34,682,3780.041667,15897,66,5,0,1
0,educational,0.164,126.4,10.30895266,29.6,677,1643,3043,58.5,1,0,0
0,debt_consolidation,0.1482,242.05,10.71441777,19.12,652,2847,26531,52.6,33,0,0
0,debt_consolidation,0.1482,172.89,10.6454249,18.51,652,4020,9792,64,8,0,0
0,debt_consolidation,0.138,149.96,10.73639668,16.7,662,4339,314,12.6,4,1,0
0,all_other,0.1482,311.2,11.39414193,19.34,657,4139.958333,38329,77.3,0,0,0
0,debt_consolidation,0.1703,570.69,11.35510138,25.32,672,4149.958333,38781,54.5,3,0,0
0,credit_card,0.1324,404.03,12.20607265,21.31,697,5879.958333,152416,80.1,0,0,0
0,debt_consolidation,0.1229,236.81,10.1266311,15.55,672,990,10410,63.9,1,0,0
0,home_improvement,0.1229,250.15,10.73639668,3.03,672,983,5556,27.1,2,0,0
0,debt_consolidation,0.1387,231.98,11.51292546,14.64,657,3498,39411,97.8,1,0,0
0,all_other,0.1387,163.75,10.77895629,9.18,652,7556,4945,64.2,2,2,1
0,debt_consolidation,0.1671,385.27,10.91871823,26.52,667,2672.958333,21300,65.5,4,0,0
0,all_other,0.0775,156.11,11.15625052,8.81,772,6389.958333,0,7.3,4,0,0
0,all_other,0.0838,204.84,10.78931908,4,742,3661,0,2.9,3,0,0
0,all_other,0.0807,136.45,11.69524702,4,742,4080,0,22.1,6,0,0
0,all_other,0.0933,80.69,11.60823564,10,712,2819.958333,0,17.2,6,0,0
0,all_other,0.0933,124.62,11.49272276,10,707,4079.958333,0,56.8,1,0,1
0,all_other,0.1154,164.98,10.91508846,10,697,3190,2447,65.5,4,0,0
0,all_other,0.1028,164.42,11.46163217,10,702,2310,0,20.1,3,1,0
0,all_other,0.0964,32.11,9.392661929,10,697,1050,0,48.7,2,0,0
0,all_other,0.0996,103.2,11.91839057,10,692,6030.041667,0,19.8,2,0,0
0,all_other,0.1028,113.39,12.10071213,10,687,3990,0,21.7,4,0,0
0,all_other,0.1122,211.85,10.37349118,10,687,3329.958333,0,38.3,6,0,0
0,all_other,0.0964,208.66,9.903487553,10,712,1139,0,10.7,4,0,0
0,all_other,0.0996,64.5,8.699514748,10,687,810,0,70,1,0,0
0,all_other,0.1249,42.65,10.59663473,10,707,5790,0,51.5,8,0,0
0,all_other,0.0933,95.86,9.903487553,10,712,3512.958333,0,48.1,4,0,0
0,all_other,0.0901,95.42,10.46310334,10,717,4770,0,14,3,0,0
0,all_other,0.0775,209.18,12.22098096,1,802,6840.041667,0,8.6,5,0,0
0,all_other,0.0775,218.55,11.39075783,1,802,3570.041667,0,0,1,0,0
0,all_other,0.0743,155.38,11.65442503,1,802,6750.041667,0,5,5,0,0
0,all_other,0.1122,344.87,11.00209984,19.5,742,5609.958333,0,0,5,1,0
0,all_other,0.0712,30.94,10.81977828,1.1,772,5910,0,0.8,3,0,0
0,all_other,0.0838,81.94,8.779557456,6.46,722,1230.041667,0,0.1,2,0,0
0,all_other,0.0743,93.23,11.28978191,0.39,797,4441,0,0.5,0,0,0
0,all_other,0.0743,77.69,11.10682015,10.36,787,5250.041667,0,1.3,5,0,0
0,all_other,0.0775,156.11,12.61153775,5.38,757,5641,0,23.5,4,0,0
0,all_other,0.1407,34.21,10.1266311,16.27,642,567.0416667,0,85,0,0,0
0,all_other,0.1091,45.78,10.59663473,8.61,672,8490.041667,0,0.5,0,0,1
0,all_other,0.1122,164.23,10.23995979,3.51,672,1139,0,56.2,4,1,0
0,all_other,0.0901,38.17,10.49127422,3.27,707,4680,0,2.2,5,1,0
0,debt_consolidation,0.0964,141.25,10.30895266,3.72,697,1050,3493,63.5,0,0,0
0,debt_consolidation,0.1059,195.28,9.903487553,12.9,697,4169.958333,13660,66,4,0,0
0,debt_consolidation,0.0712,61.87,11.91839057,5.6,802,8489.958333,150786,2.2,0,0,0
0,educational,0.147,345.18,10.81977828,7.22,652,2820,10025,85,0,2,0
0,debt_consolidation,0.0964,61,11.51292546,10,707,6360.041667,0,41.5,6,0,0
0,all_other,0.1312,180.57,8.29404964,15,662,178.9583333,0,47.8,1,0,0
